window_size,Machining_Process,num_windows,k,silhouette_score,davies_bouldin_score,calinski_harabasz_score,cluster_sizes
30,Layer 1 Up,208,3,0.3505066275296168,2.2540041885341693,36.32810894756676,"{np.int32(0): np.int64(16), np.int32(1): np.int64(154), np.int32(2): np.int64(38)}"
30,Layer 1 Up,208,4,0.20152995920989242,2.0740808341284156,33.83379297063849,"{np.int32(0): np.int64(11), np.int32(1): np.int64(107), np.int32(2): np.int64(34), np.int32(3): np.int64(56)}"
30,Layer 1 Up,208,5,0.10357112397898552,2.3950727820631714,27.258680053701273,"{np.int32(0): np.int64(11), np.int32(1): np.int64(38), np.int32(2): np.int64(33), np.int32(3): np.int64(55), np.int32(4): np.int64(71)}"
30,Layer 1 Up,208,6,0.20804193940452664,1.9840681224535477,28.495449296741818,"{np.int32(0): np.int64(12), np.int32(1): np.int64(18), np.int32(2): np.int64(29), np.int32(3): np.int64(49), np.int32(4): np.int64(86), np.int32(5): np.int64(14)}"
30,Layer 1 Up,208,7,0.21330051189338575,1.8293056058531256,26.84237335563147,"{np.int32(0): np.int64(12), np.int32(1): np.int64(16), np.int32(2): np.int64(29), np.int32(3): np.int64(49), np.int32(4): np.int64(86), np.int32(5): np.int64(14), np.int32(6): np.int64(2)}"
30,Layer 1 Up,208,8,0.24617032218349713,1.4515586458253529,29.510573675258588,"{np.int32(0): np.int64(13), np.int32(1): np.int64(97), np.int32(2): np.int64(9), np.int32(3): np.int64(49), np.int32(4): np.int64(11), np.int32(5): np.int64(2), np.int32(6): np.int64(23), np.int32(7): np.int64(4)}"
30,Layer 1 Up,208,9,0.21698200685991306,2.002741091991921,22.714632510370077,"{np.int32(0): np.int64(8), np.int32(1): np.int64(95), np.int32(2): np.int64(16), np.int32(3): np.int64(34), np.int32(4): np.int64(11), np.int32(5): np.int64(2), np.int32(6): np.int64(12), np.int32(7): np.int64(4), np.int32(8): np.int64(26)}"
30,Layer 2 Down,135,2,0.37584815889600215,1.693501871474153,37.56659160061641,"{np.int32(0): np.int64(31), np.int32(1): np.int64(104)}"
30,Layer 2 Down,135,3,0.37390026564736245,1.7271024689222347,26.670557446495017,"{np.int32(0): np.int64(8), np.int32(1): np.int64(96), np.int32(2): np.int64(31)}"
30,Layer 2 Down,135,4,0.39758149308542245,1.695391164621706,25.718173537499606,"{np.int32(0): np.int64(8), np.int32(1): np.int64(96), np.int32(2): np.int64(17), np.int32(3): np.int64(14)}"
30,Layer 2 Down,135,5,0.36076751610826263,1.269428388271379,21.383131552365363,"{np.int32(0): np.int64(7), np.int32(1): np.int64(96), np.int32(2): np.int64(8), np.int32(3): np.int64(1), np.int32(4): np.int64(23)}"
30,Layer 2 Down,135,6,0.2933427079707234,1.4172387746221433,19.58346925710021,"{np.int32(0): np.int64(7), np.int32(1): np.int64(86), np.int32(2): np.int64(8), np.int32(3): np.int64(1), np.int32(4): np.int64(19), np.int32(5): np.int64(14)}"
30,Layer 2 Down,135,7,0.2560947817835087,1.3247305184664462,21.665809172319538,"{np.int32(0): np.int64(7), np.int32(1): np.int64(64), np.int32(2): np.int64(7), np.int32(3): np.int64(1), np.int32(4): np.int64(17), np.int32(5): np.int64(7), np.int32(6): np.int64(32)}"
30,Layer 2 Down,135,8,0.286920150242864,1.2281520844993272,24.719004790291745,"{np.int32(0): np.int64(7), np.int32(1): np.int64(64), np.int32(2): np.int64(7), np.int32(3): np.int64(13), np.int32(4): np.int64(7), np.int32(5): np.int64(32), np.int32(6): np.int64(2), np.int32(7): np.int64(3)}"
30,Layer 2 Down,135,9,0.295667565815106,1.2344801769494957,24.08407314726557,"{np.int32(0): np.int64(7), np.int32(1): np.int64(64), np.int32(2): np.int64(5), np.int32(3): np.int64(12), np.int32(4): np.int64(7), np.int32(5): np.int64(32), np.int32(6): np.int64(2), np.int32(7): np.int64(3), np.int32(8): np.int64(3)}"
30,Layer 2 Up,175,2,0.2812351966497566,2.0410669508018113,31.113000315171803,"{np.int32(0): np.int64(106), np.int32(1): np.int64(69)}"
30,Layer 2 Up,175,3,0.29098761912053095,1.465347442311005,39.013633099482526,"{np.int32(0): np.int64(105), np.int32(1): np.int64(68), np.int32(2): np.int64(2)}"
30,Layer 2 Up,175,4,0.3022703524659108,1.2767981691883683,46.70236276287309,"{np.int32(0): np.int64(102), np.int32(1): np.int64(44), np.int32(2): np.int64(2), np.int32(3): np.int64(27)}"
30,Layer 2 Up,175,5,0.32401764961295443,1.191416954906785,48.72549074266886,"{np.int32(0): np.int64(102), np.int32(1): np.int64(44), np.int32(2): np.int64(2), np.int32(3): np.int64(15), np.int32(4): np.int64(12)}"
30,Layer 2 Up,175,6,0.1561030391620063,1.497503836074025,42.0538173100283,"{np.int32(0): np.int64(61), np.int32(1): np.int64(44), np.int32(2): np.int64(2), np.int32(3): np.int64(15), np.int32(4): np.int64(41), np.int32(5): np.int64(12)}"
30,Layer 2 Up,175,7,0.16592095106285965,1.5898591322420195,38.907423719110845,"{np.int32(0): np.int64(62), np.int32(1): np.int64(39), np.int32(2): np.int64(2), np.int32(3): np.int64(14), np.int32(4): np.int64(40), np.int32(5): np.int64(9), np.int32(6): np.int64(9)}"
30,Layer 2 Up,175,8,0.2827147558537066,1.469580297468425,37.01371451120424,"{np.int32(0): np.int64(88), np.int32(1): np.int64(30), np.int32(2): np.int64(2), np.int32(3): np.int64(13), np.int32(4): np.int64(15), np.int32(5): np.int64(4), np.int32(6): np.int64(7), np.int32(7): np.int64(16)}"
30,Layer 2 Up,175,9,0.30076838366804937,1.3789133050637674,37.20316027509954,"{np.int32(0): np.int64(88), np.int32(1): np.int64(31), np.int32(2): np.int64(2), np.int32(3): np.int64(13), np.int32(4): np.int64(15), np.int32(5): np.int64(4), np.int32(6): np.int64(7), np.int32(7): np.int64(12), np.int32(8): np.int64(3)}"
30,Layer 3 Down,127,2,0.2670049739286335,1.8450842095927829,24.7633633390525,"{np.int32(0): np.int64(93), np.int32(1): np.int64(34)}"
30,Layer 3 Down,127,3,0.3117843576874717,1.5664267800089495,31.40975062518563,"{np.int32(0): np.int64(80), np.int32(1): np.int64(33), np.int32(2): np.int64(14)}"
30,Layer 3 Down,127,4,0.295464320942157,1.56708859452428,26.362478684184072,"{np.int32(0): np.int64(73), np.int32(1): np.int64(32), np.int32(2): np.int64(14), np.int32(3): np.int64(8)}"
30,Layer 3 Down,127,5,0.301837636471235,1.4719654228650976,26.485833318129007,"{np.int32(0): np.int64(72), np.int32(1): np.int64(8), np.int32(2): np.int64(14), np.int32(3): np.int64(8), np.int32(4): np.int64(25)}"
30,Layer 3 Down,127,6,0.3128416763062422,1.3167809664664938,25.429976638187068,"{np.int32(0): np.int64(73), np.int32(1): np.int64(8), np.int32(2): np.int64(12), np.int32(3): np.int64(5), np.int32(4): np.int64(25), np.int32(5): np.int64(4)}"
30,Layer 3 Down,127,7,0.30873609075675257,1.3639846920789613,23.474274365140857,"{np.int32(0): np.int64(73), np.int32(1): np.int64(8), np.int32(2): np.int64(12), np.int32(3): np.int64(5), np.int32(4): np.int64(17), np.int32(5): np.int64(4), np.int32(6): np.int64(8)}"
30,Layer 3 Down,127,8,0.24015401416300317,1.5024084424762878,21.80937547257149,"{np.int32(0): np.int64(67), np.int32(1): np.int64(12), np.int32(2): np.int64(11), np.int32(3): np.int64(7), np.int32(4): np.int64(2), np.int32(5): np.int64(8), np.int32(6): np.int64(6), np.int32(7): np.int64(14)}"
30,Layer 3 Down,127,9,0.23832011337409467,1.4435040311358476,21.052841284195615,"{np.int32(0): np.int64(67), np.int32(1): np.int64(13), np.int32(2): np.int64(11), np.int32(3): np.int64(7), np.int32(4): np.int64(2), np.int32(5): np.int64(7), np.int32(6): np.int64(4), np.int32(7): np.int64(12), np.int32(8): np.int64(4)}"
30,Layer 3 Up,150,2,0.4300880973682238,1.5705736218774167,36.54691753124581,"{np.int32(0): np.int64(19), np.int32(1): np.int64(131)}"
30,Layer 3 Up,150,3,0.40325419404327967,1.3397461897146004,28.674047168906853,"{np.int32(0): np.int64(17), np.int32(1): np.int64(127), np.int32(2): np.int64(6)}"
30,Layer 3 Up,150,4,0.40444145622818417,1.3306264262550642,25.553919537682617,"{np.int32(0): np.int64(9), np.int32(1): np.int64(126), np.int32(2): np.int64(6), np.int32(3): np.int64(9)}"
30,Layer 3 Up,150,5,0.26120940375833324,1.4139614444396187,31.524202846791948,"{np.int32(0): np.int64(9), np.int32(1): np.int64(65), np.int32(2): np.int64(5), np.int32(3): np.int64(9), np.int32(4): np.int64(62)}"
30,Layer 3 Up,150,6,0.2478181039409363,1.4613196509520616,23.95253386924181,"{np.int32(0): np.int64(9), np.int32(1): np.int64(65), np.int32(2): np.int64(1), np.int32(3): np.int64(10), np.int32(4): np.int64(56), np.int32(5): np.int64(9)}"
30,Layer 3 Up,150,7,0.2525716539709315,1.3729200372878478,22.540118034264214,"{np.int32(0): np.int64(10), np.int32(1): np.int64(65), np.int32(2): np.int64(1), np.int32(3): np.int64(7), np.int32(4): np.int64(56), np.int32(5): np.int64(9), np.int32(6): np.int64(2)}"
30,Layer 3 Up,150,8,0.2897946670320394,1.2895337041504034,24.060229103964183,"{np.int32(0): np.int64(9), np.int32(1): np.int64(9), np.int32(2): np.int64(4), np.int32(3): np.int64(43), np.int32(4): np.int64(8), np.int32(5): np.int64(69), np.int32(6): np.int64(5), np.int32(7): np.int64(3)}"
30,Layer 3 Up,150,9,0.2963217479741779,1.2083115347172155,22.354308761363278,"{np.int32(0): np.int64(9), np.int32(1): np.int64(9), np.int32(2): np.int64(4), np.int32(3): np.int64(41), np.int32(4): np.int64(8), np.int32(5): np.int64(69), np.int32(6): np.int64(5), np.int32(7): np.int64(3), np.int32(8): np.int64(2)}"
